CFG,CFG_MEAN,CFG_SD,FFC_MEAN,FFC_SD,CFG_BEI,CFG_BEF,E1 BF,E1 ST,E1 FFC,E2 BF,E2 ST,E2 FFC,E3 BF,E3 ST,E3 FFC,E4 BF,E4 ST,E4 FFC,E5 BF,E5 ST,E5 FFC,E6 BF,E6 ST,E6 FFC,E7 BF,E7 ST,E7 FFC,E8 BF,E8 ST,E8 FFC,E9 BF,E9 ST,E9 FFC,E10 BF,E10 ST,E10 FFC,problemSize,popSize,combProb,mutProb,selectAlgo,recombineAlgo,bitFlappingAlgo,fitnessFunction,maxGenEvol
1771,51.7,7.51065909225016,301,0.0,9,64,34,MAX_EVOL_LEVEL_REACHED,301,51,MAX_EVOL_LEVEL_REACHED,301,51,MAX_EVOL_LEVEL_REACHED,301,49,MAX_EVOL_LEVEL_REACHED,301,48,MAX_EVOL_LEVEL_REACHED,301,50,MAX_EVOL_LEVEL_REACHED,301,57,MAX_EVOL_LEVEL_REACHED,301,57,MAX_EVOL_LEVEL_REACHED,301,64,MAX_EVOL_LEVEL_REACHED,301,56,MAX_EVOL_LEVEL_REACHED,301,100,50,0.7,0.1,bintour,spc,bfp,onemax,300
1772,12.4,4.963869458396343,301,0.0,1,25,25,MAX_EVOL_LEVEL_REACHED,301,10,MAX_EVOL_LEVEL_REACHED,301,15,MAX_EVOL_LEVEL_REACHED,301,12,MAX_EVOL_LEVEL_REACHED,301,11,MAX_EVOL_LEVEL_REACHED,301,7,MAX_EVOL_LEVEL_REACHED,301,14,MAX_EVOL_LEVEL_REACHED,301,12,MAX_EVOL_LEVEL_REACHED,301,6,MAX_EVOL_LEVEL_REACHED,301,12,MAX_EVOL_LEVEL_REACHED,301,100,50,0.7,0.1,bintour,spc,bfp,trap,300
1773,0,0.0,301,0.0,1,0,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,100,50,0.7,0.1,bintour,spc,bfp,peak,300
1774,50.6,4.841487374764082,301,0.0,4,57,51,MAX_EVOL_LEVEL_REACHED,301,39,MAX_EVOL_LEVEL_REACHED,301,47,MAX_EVOL_LEVEL_REACHED,301,57,MAX_EVOL_LEVEL_REACHED,301,48,MAX_EVOL_LEVEL_REACHED,301,55,MAX_EVOL_LEVEL_REACHED,301,53,MAX_EVOL_LEVEL_REACHED,301,54,MAX_EVOL_LEVEL_REACHED,301,52,MAX_EVOL_LEVEL_REACHED,301,50,MAX_EVOL_LEVEL_REACHED,301,100,50,0.7,0.1,bintour,uc,bfp,onemax,300
1775,10.3,3.874274125562103,301,0.0,6,15,7,MAX_EVOL_LEVEL_REACHED,301,3,MAX_EVOL_LEVEL_REACHED,301,13,MAX_EVOL_LEVEL_REACHED,301,12,MAX_EVOL_LEVEL_REACHED,301,11,MAX_EVOL_LEVEL_REACHED,301,15,MAX_EVOL_LEVEL_REACHED,301,6,MAX_EVOL_LEVEL_REACHED,301,13,MAX_EVOL_LEVEL_REACHED,301,15,MAX_EVOL_LEVEL_REACHED,301,8,MAX_EVOL_LEVEL_REACHED,301,100,50,0.7,0.1,bintour,uc,bfp,trap,300
1776,0,0.0,301,0.0,1,0,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,100,50,0.7,0.1,bintour,uc,bfp,peak,300
1777,50.4,5.517245689653488,301,0.0,3,59,42,MAX_EVOL_LEVEL_REACHED,301,53,MAX_EVOL_LEVEL_REACHED,301,59,MAX_EVOL_LEVEL_REACHED,301,50,MAX_EVOL_LEVEL_REACHED,301,51,MAX_EVOL_LEVEL_REACHED,301,57,MAX_EVOL_LEVEL_REACHED,301,42,MAX_EVOL_LEVEL_REACHED,301,48,MAX_EVOL_LEVEL_REACHED,301,55,MAX_EVOL_LEVEL_REACHED,301,47,MAX_EVOL_LEVEL_REACHED,301,100,50,0.7,0.3,fitprop,spc,bfp,onemax,300
1778,14.4,5.624944444170094,301,0.0,3,25,19,MAX_EVOL_LEVEL_REACHED,301,19,MAX_EVOL_LEVEL_REACHED,301,25,MAX_EVOL_LEVEL_REACHED,301,10,MAX_EVOL_LEVEL_REACHED,301,19,MAX_EVOL_LEVEL_REACHED,301,8,MAX_EVOL_LEVEL_REACHED,301,12,MAX_EVOL_LEVEL_REACHED,301,7,MAX_EVOL_LEVEL_REACHED,301,10,MAX_EVOL_LEVEL_REACHED,301,15,MAX_EVOL_LEVEL_REACHED,301,100,50,0.7,0.3,fitprop,spc,bfp,trap,300
1779,0,0.0,301,0.0,1,0,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,100,50,0.7,0.3,fitprop,spc,bfp,peak,300
1780,50,5.272570530585627,301,0.0,2,57,50,MAX_EVOL_LEVEL_REACHED,301,57,MAX_EVOL_LEVEL_REACHED,301,57,MAX_EVOL_LEVEL_REACHED,301,48,MAX_EVOL_LEVEL_REACHED,301,44,MAX_EVOL_LEVEL_REACHED,301,43,MAX_EVOL_LEVEL_REACHED,301,55,MAX_EVOL_LEVEL_REACHED,301,46,MAX_EVOL_LEVEL_REACHED,301,55,MAX_EVOL_LEVEL_REACHED,301,45,MAX_EVOL_LEVEL_REACHED,301,100,50,0.7,0.3,fitprop,uc,bfp,onemax,300
1781,12.2,3.3105890714493698,301,0.0,6,18,11,MAX_EVOL_LEVEL_REACHED,301,7,MAX_EVOL_LEVEL_REACHED,301,12,MAX_EVOL_LEVEL_REACHED,301,13,MAX_EVOL_LEVEL_REACHED,301,8,MAX_EVOL_LEVEL_REACHED,301,18,MAX_EVOL_LEVEL_REACHED,301,15,MAX_EVOL_LEVEL_REACHED,301,9,MAX_EVOL_LEVEL_REACHED,301,14,MAX_EVOL_LEVEL_REACHED,301,15,MAX_EVOL_LEVEL_REACHED,301,100,50,0.7,0.3,fitprop,uc,bfp,trap,300
1782,0,0.0,301,0.0,1,0,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,100,50,0.7,0.3,fitprop,uc,bfp,peak,300
1783,49.5,5.554277630799526,301,0.0,5,58,54,MAX_EVOL_LEVEL_REACHED,301,56,MAX_EVOL_LEVEL_REACHED,301,42,MAX_EVOL_LEVEL_REACHED,301,50,MAX_EVOL_LEVEL_REACHED,301,58,MAX_EVOL_LEVEL_REACHED,301,40,MAX_EVOL_LEVEL_REACHED,301,48,MAX_EVOL_LEVEL_REACHED,301,47,MAX_EVOL_LEVEL_REACHED,301,47,MAX_EVOL_LEVEL_REACHED,301,53,MAX_EVOL_LEVEL_REACHED,301,100,50,0.7,0.3,bintour,spc,bfp,onemax,300
1784,10.5,7.283543093852058,301,0.0,7,23,5,MAX_EVOL_LEVEL_REACHED,301,14,MAX_EVOL_LEVEL_REACHED,301,12,MAX_EVOL_LEVEL_REACHED,301,13,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,23,MAX_EVOL_LEVEL_REACHED,301,16,MAX_EVOL_LEVEL_REACHED,301,5,MAX_EVOL_LEVEL_REACHED,301,17,MAX_EVOL_LEVEL_REACHED,301,100,50,0.7,0.3,bintour,spc,bfp,trap,300
1785,0,0.0,301,0.0,1,0,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,100,50,0.7,0.3,bintour,spc,bfp,peak,300
1786,49.3,3.1,301,0.0,4,53,50,MAX_EVOL_LEVEL_REACHED,301,47,MAX_EVOL_LEVEL_REACHED,301,43,MAX_EVOL_LEVEL_REACHED,301,53,MAX_EVOL_LEVEL_REACHED,301,46,MAX_EVOL_LEVEL_REACHED,301,50,MAX_EVOL_LEVEL_REACHED,301,53,MAX_EVOL_LEVEL_REACHED,301,52,MAX_EVOL_LEVEL_REACHED,301,48,MAX_EVOL_LEVEL_REACHED,301,51,MAX_EVOL_LEVEL_REACHED,301,100,50,0.7,0.3,bintour,uc,bfp,onemax,300
1787,14.5,4.924428900898052,301,0.0,4,22,10,MAX_EVOL_LEVEL_REACHED,301,19,MAX_EVOL_LEVEL_REACHED,301,19,MAX_EVOL_LEVEL_REACHED,301,22,MAX_EVOL_LEVEL_REACHED,301,17,MAX_EVOL_LEVEL_REACHED,301,11,MAX_EVOL_LEVEL_REACHED,301,6,MAX_EVOL_LEVEL_REACHED,301,9,MAX_EVOL_LEVEL_REACHED,301,16,MAX_EVOL_LEVEL_REACHED,301,16,MAX_EVOL_LEVEL_REACHED,301,100,50,0.7,0.3,bintour,uc,bfp,trap,300
1788,0,0.0,301,0.0,1,0,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,100,50,0.7,0.3,bintour,uc,bfp,peak,300
1789,50.3,7.2532751223154355,301,0.0,10,63,51,MAX_EVOL_LEVEL_REACHED,301,48,MAX_EVOL_LEVEL_REACHED,301,42,MAX_EVOL_LEVEL_REACHED,301,41,MAX_EVOL_LEVEL_REACHED,301,55,MAX_EVOL_LEVEL_REACHED,301,52,MAX_EVOL_LEVEL_REACHED,301,43,MAX_EVOL_LEVEL_REACHED,301,61,MAX_EVOL_LEVEL_REACHED,301,47,MAX_EVOL_LEVEL_REACHED,301,63,MAX_EVOL_LEVEL_REACHED,301,100,50,0.7,0.4,fitprop,spc,bfp,onemax,300
1790,15.4,3.32264954516723,301,0.0,4,21,19,MAX_EVOL_LEVEL_REACHED,301,15,MAX_EVOL_LEVEL_REACHED,301,12,MAX_EVOL_LEVEL_REACHED,301,21,MAX_EVOL_LEVEL_REACHED,301,14,MAX_EVOL_LEVEL_REACHED,301,17,MAX_EVOL_LEVEL_REACHED,301,9,MAX_EVOL_LEVEL_REACHED,301,14,MAX_EVOL_LEVEL_REACHED,301,15,MAX_EVOL_LEVEL_REACHED,301,18,MAX_EVOL_LEVEL_REACHED,301,100,50,0.7,0.4,fitprop,spc,bfp,trap,300
1791,0,0.0,301,0.0,1,0,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,100,50,0.7,0.4,fitprop,spc,bfp,peak,300
1792,52.9,4.635730794599704,301,0.0,10,59,45,MAX_EVOL_LEVEL_REACHED,301,57,MAX_EVOL_LEVEL_REACHED,301,51,MAX_EVOL_LEVEL_REACHED,301,52,MAX_EVOL_LEVEL_REACHED,301,46,MAX_EVOL_LEVEL_REACHED,301,51,MAX_EVOL_LEVEL_REACHED,301,57,MAX_EVOL_LEVEL_REACHED,301,53,MAX_EVOL_LEVEL_REACHED,301,58,MAX_EVOL_LEVEL_REACHED,301,59,MAX_EVOL_LEVEL_REACHED,301,100,50,0.7,0.4,fitprop,uc,bfp,onemax,300
1793,15.8,3.6,301,0.0,3,22,12,MAX_EVOL_LEVEL_REACHED,301,20,MAX_EVOL_LEVEL_REACHED,301,22,MAX_EVOL_LEVEL_REACHED,301,12,MAX_EVOL_LEVEL_REACHED,301,19,MAX_EVOL_LEVEL_REACHED,301,18,MAX_EVOL_LEVEL_REACHED,301,14,MAX_EVOL_LEVEL_REACHED,301,16,MAX_EVOL_LEVEL_REACHED,301,11,MAX_EVOL_LEVEL_REACHED,301,14,MAX_EVOL_LEVEL_REACHED,301,100,50,0.7,0.4,fitprop,uc,bfp,trap,300
1794,0,0.0,301,0.0,1,0,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,100,50,0.7,0.4,fitprop,uc,bfp,peak,300
1795,46.6,5.44426303552648,301,0.0,1,54,54,MAX_EVOL_LEVEL_REACHED,301,47,MAX_EVOL_LEVEL_REACHED,301,50,MAX_EVOL_LEVEL_REACHED,301,36,MAX_EVOL_LEVEL_REACHED,301,38,MAX_EVOL_LEVEL_REACHED,301,45,MAX_EVOL_LEVEL_REACHED,301,48,MAX_EVOL_LEVEL_REACHED,301,46,MAX_EVOL_LEVEL_REACHED,301,51,MAX_EVOL_LEVEL_REACHED,301,51,MAX_EVOL_LEVEL_REACHED,301,100,50,0.7,0.4,bintour,spc,bfp,onemax,300
1796,13.6,4.1521078984053394,301,0.0,1,20,20,MAX_EVOL_LEVEL_REACHED,301,10,MAX_EVOL_LEVEL_REACHED,301,14,MAX_EVOL_LEVEL_REACHED,301,11,MAX_EVOL_LEVEL_REACHED,301,6,MAX_EVOL_LEVEL_REACHED,301,19,MAX_EVOL_LEVEL_REACHED,301,10,MAX_EVOL_LEVEL_REACHED,301,16,MAX_EVOL_LEVEL_REACHED,301,14,MAX_EVOL_LEVEL_REACHED,301,16,MAX_EVOL_LEVEL_REACHED,301,100,50,0.7,0.4,bintour,spc,bfp,trap,300
1797,0,0.0,301,0.0,1,0,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,100,50,0.7,0.4,bintour,spc,bfp,peak,300
1798,49.5,3.8794329482541645,301,0.0,1,57,57,MAX_EVOL_LEVEL_REACHED,301,54,MAX_EVOL_LEVEL_REACHED,301,50,MAX_EVOL_LEVEL_REACHED,301,47,MAX_EVOL_LEVEL_REACHED,301,43,MAX_EVOL_LEVEL_REACHED,301,45,MAX_EVOL_LEVEL_REACHED,301,51,MAX_EVOL_LEVEL_REACHED,301,48,MAX_EVOL_LEVEL_REACHED,301,50,MAX_EVOL_LEVEL_REACHED,301,50,MAX_EVOL_LEVEL_REACHED,301,100,50,0.7,0.4,bintour,uc,bfp,onemax,300
1799,9.4,4.923413450036469,301,0.0,1,19,19,MAX_EVOL_LEVEL_REACHED,301,9,MAX_EVOL_LEVEL_REACHED,301,10,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,8,MAX_EVOL_LEVEL_REACHED,301,10,MAX_EVOL_LEVEL_REACHED,301,11,MAX_EVOL_LEVEL_REACHED,301,15,MAX_EVOL_LEVEL_REACHED,301,5,MAX_EVOL_LEVEL_REACHED,301,7,MAX_EVOL_LEVEL_REACHED,301,100,50,0.7,0.4,bintour,uc,bfp,trap,300
1800,0,0.0,301,0.0,1,0,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,100,50,0.7,0.4,bintour,uc,bfp,peak,300
1801,50.9,3.3896902513356584,301,0.0,6,55,52,MAX_EVOL_LEVEL_REACHED,301,43,MAX_EVOL_LEVEL_REACHED,301,54,MAX_EVOL_LEVEL_REACHED,301,49,MAX_EVOL_LEVEL_REACHED,301,52,MAX_EVOL_LEVEL_REACHED,301,55,MAX_EVOL_LEVEL_REACHED,301,54,MAX_EVOL_LEVEL_REACHED,301,48,MAX_EVOL_LEVEL_REACHED,301,52,MAX_EVOL_LEVEL_REACHED,301,50,MAX_EVOL_LEVEL_REACHED,301,100,50,0.9,0.1,fitprop,spc,bfp,onemax,300
1802,15.2,3.340658617698013,301,0.0,2,20,13,MAX_EVOL_LEVEL_REACHED,301,20,MAX_EVOL_LEVEL_REACHED,301,20,MAX_EVOL_LEVEL_REACHED,301,15,MAX_EVOL_LEVEL_REACHED,301,13,MAX_EVOL_LEVEL_REACHED,301,14,MAX_EVOL_LEVEL_REACHED,301,9,MAX_EVOL_LEVEL_REACHED,301,14,MAX_EVOL_LEVEL_REACHED,301,15,MAX_EVOL_LEVEL_REACHED,301,19,MAX_EVOL_LEVEL_REACHED,301,100,50,0.9,0.1,fitprop,spc,bfp,trap,300
1803,0,0.0,301,0.0,1,0,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,100,50,0.9,0.1,fitprop,spc,bfp,peak,300
1804,50.4,3.1685959035509716,301,0.0,9,55,48,MAX_EVOL_LEVEL_REACHED,301,51,MAX_EVOL_LEVEL_REACHED,301,47,MAX_EVOL_LEVEL_REACHED,301,51,MAX_EVOL_LEVEL_REACHED,301,53,MAX_EVOL_LEVEL_REACHED,301,50,MAX_EVOL_LEVEL_REACHED,301,54,MAX_EVOL_LEVEL_REACHED,301,51,MAX_EVOL_LEVEL_REACHED,301,55,MAX_EVOL_LEVEL_REACHED,301,44,MAX_EVOL_LEVEL_REACHED,301,100,50,0.9,0.1,fitprop,uc,bfp,onemax,300
1805,14.4,4.294182110716778,301,0.0,4,24,13,MAX_EVOL_LEVEL_REACHED,301,17,MAX_EVOL_LEVEL_REACHED,301,13,MAX_EVOL_LEVEL_REACHED,301,24,MAX_EVOL_LEVEL_REACHED,301,12,MAX_EVOL_LEVEL_REACHED,301,11,MAX_EVOL_LEVEL_REACHED,301,14,MAX_EVOL_LEVEL_REACHED,301,7,MAX_EVOL_LEVEL_REACHED,301,16,MAX_EVOL_LEVEL_REACHED,301,17,MAX_EVOL_LEVEL_REACHED,301,100,50,0.9,0.1,fitprop,uc,bfp,trap,300
1806,0,0.0,301,0.0,1,0,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,100,50,0.9,0.1,fitprop,uc,bfp,peak,300
1807,48,4.266145801540309,301,0.0,10,56,52,MAX_EVOL_LEVEL_REACHED,301,47,MAX_EVOL_LEVEL_REACHED,301,45,MAX_EVOL_LEVEL_REACHED,301,51,MAX_EVOL_LEVEL_REACHED,301,41,MAX_EVOL_LEVEL_REACHED,301,43,MAX_EVOL_LEVEL_REACHED,301,49,MAX_EVOL_LEVEL_REACHED,301,46,MAX_EVOL_LEVEL_REACHED,301,50,MAX_EVOL_LEVEL_REACHED,301,56,MAX_EVOL_LEVEL_REACHED,301,100,50,0.9,0.1,bintour,spc,bfp,onemax,300
1808,10.8,5.491812087098392,301,0.0,2,19,15,MAX_EVOL_LEVEL_REACHED,301,19,MAX_EVOL_LEVEL_REACHED,301,8,MAX_EVOL_LEVEL_REACHED,301,10,MAX_EVOL_LEVEL_REACHED,301,13,MAX_EVOL_LEVEL_REACHED,301,4,MAX_EVOL_LEVEL_REACHED,301,1,MAX_EVOL_LEVEL_REACHED,301,8,MAX_EVOL_LEVEL_REACHED,301,18,MAX_EVOL_LEVEL_REACHED,301,12,MAX_EVOL_LEVEL_REACHED,301,100,50,0.9,0.1,bintour,spc,bfp,trap,300
1809,0,0.0,301,0.0,1,0,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,100,50,0.9,0.1,bintour,spc,bfp,peak,300
1810,50.5,5.315072906367325,301,0.0,6,61,57,MAX_EVOL_LEVEL_REACHED,301,50,MAX_EVOL_LEVEL_REACHED,301,52,MAX_EVOL_LEVEL_REACHED,301,44,MAX_EVOL_LEVEL_REACHED,301,55,MAX_EVOL_LEVEL_REACHED,301,61,MAX_EVOL_LEVEL_REACHED,301,47,MAX_EVOL_LEVEL_REACHED,301,47,MAX_EVOL_LEVEL_REACHED,301,46,MAX_EVOL_LEVEL_REACHED,301,46,MAX_EVOL_LEVEL_REACHED,301,100,50,0.9,0.1,bintour,uc,bfp,onemax,300
1811,9.7,5.831809324729333,301,0.0,7,18,8,MAX_EVOL_LEVEL_REACHED,301,6,MAX_EVOL_LEVEL_REACHED,301,2,MAX_EVOL_LEVEL_REACHED,301,13,MAX_EVOL_LEVEL_REACHED,301,10,MAX_EVOL_LEVEL_REACHED,301,14,MAX_EVOL_LEVEL_REACHED,301,18,MAX_EVOL_LEVEL_REACHED,301,18,MAX_EVOL_LEVEL_REACHED,301,8,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,100,50,0.9,0.1,bintour,uc,bfp,trap,300
1812,0,0.0,301,0.0,1,0,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,100,50,0.9,0.1,bintour,uc,bfp,peak,300
1813,51,5.458937625582473,301,0.0,5,60,51,MAX_EVOL_LEVEL_REACHED,301,50,MAX_EVOL_LEVEL_REACHED,301,40,MAX_EVOL_LEVEL_REACHED,301,48,MAX_EVOL_LEVEL_REACHED,301,60,MAX_EVOL_LEVEL_REACHED,301,55,MAX_EVOL_LEVEL_REACHED,301,48,MAX_EVOL_LEVEL_REACHED,301,47,MAX_EVOL_LEVEL_REACHED,301,54,MAX_EVOL_LEVEL_REACHED,301,57,MAX_EVOL_LEVEL_REACHED,301,100,50,0.9,0.3,fitprop,spc,bfp,onemax,300
1814,15.3,5.883026432033091,301,0.0,6,26,6,MAX_EVOL_LEVEL_REACHED,301,17,MAX_EVOL_LEVEL_REACHED,301,11,MAX_EVOL_LEVEL_REACHED,301,13,MAX_EVOL_LEVEL_REACHED,301,12,MAX_EVOL_LEVEL_REACHED,301,26,MAX_EVOL_LEVEL_REACHED,301,9,MAX_EVOL_LEVEL_REACHED,301,21,MAX_EVOL_LEVEL_REACHED,301,21,MAX_EVOL_LEVEL_REACHED,301,17,MAX_EVOL_LEVEL_REACHED,301,100,50,0.9,0.3,fitprop,spc,bfp,trap,300
1815,0,0.0,301,0.0,1,0,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,100,50,0.9,0.3,fitprop,spc,bfp,peak,300
1816,52,3.5496478698597698,301,0.0,6,57,49,MAX_EVOL_LEVEL_REACHED,301,55,MAX_EVOL_LEVEL_REACHED,301,53,MAX_EVOL_LEVEL_REACHED,301,44,MAX_EVOL_LEVEL_REACHED,301,52,MAX_EVOL_LEVEL_REACHED,301,57,MAX_EVOL_LEVEL_REACHED,301,50,MAX_EVOL_LEVEL_REACHED,301,55,MAX_EVOL_LEVEL_REACHED,301,51,MAX_EVOL_LEVEL_REACHED,301,54,MAX_EVOL_LEVEL_REACHED,301,100,50,0.9,0.3,fitprop,uc,bfp,onemax,300
